"Index","Name","Template","Mesh","PosX","PosY","PosZ"
"36","XWJ_被子001.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_被子001_hd.mesh","33687.21875","994.5083","39577.34375"
"37","WJ_sn茅草房001_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_001_hd.mesh","14979.273437","726.432617","13075.0625"
"38","WJ_HQM悬挂布001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_hqm悬挂布001_hd.mesh","35347.898437","1372.376953","38742.125"
"39","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","37559.820312","653.61621","30723.015625"
"40","WJ_木桌005_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\wj_木桌005_002_hd.mesh","34889.917968","1048.222167","44121.675781"
"41","WJ_erg笔架002.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg笔架002_hd.mesh","19708.734375","1010.817871","35665.375"
"42","XWJ_农家物件004_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_001_hd.mesh","17912.25","1019.402343","14565.484375"
"43","WJ_木头架子_016_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木头架子_016_001_hd.mesh","17725.914062","644.506347","14124.945312"
"44","WJ_辣椒架001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_辣椒架001_hd.mesh","34419.234375","632.669921","22263.40625"
"45","WJ_酒坛006_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_酒坛006_001_hd.mesh","32503.433593","992.799316","43031.457031"
"46","S_西北枯树001_001.Mesh","npc.json","data\source\maps_source\树\s_西北枯树001_001_hd.mesh","28103.5","599.693359","13223.148437"
"47","wj_卷毯001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_卷毯001_001_hd.mesh","20610.339843","1085.636718","36166.855468"
"48","XWJ_竹筐008_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_竹筐008_001_hd.mesh","30970.71875","939.464843","44304.03125"
"49","wj_木箱004_001_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","32067.367187","873.733398","34559.925781"
"50","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","14000.429687","241.889648","18477.007812"
"51","WJ_erg布包001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg布包001_hd.mesh","18167.75","746.328613","13716.65625"
"52","WJ_HQM悬挂装饰001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_hqm悬挂装饰001_hd.mesh","30687.851562","1558.878906","42344.183593"
"53","wj_货包包001_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_002_hd.mesh","33345.066406","1487.316406","39459.0625"
"54","XWJ_路灯003A_HD","npc.json","data\source\maps_source\小物件\灯\xwj_路灯003a_hd.mesh","34346.25","1026.59375","43084.226562"
"55","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","36167.441406","798.155273","5451.226562"
"56","XWJ_xb楼兰墓地001_005.Mesh","npc.json","data\source\maps_source\小物件\坟地物件\xwj_xb楼兰墓地001_005_hd.mesh","17732.703125","265.3833","22013.421875"
"57","WJ_HQM悬挂装饰001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_hqm悬挂装饰001_hd.mesh","30687.851562","1558.878906","44274.753906"
"58","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","38321.332031","869.476562","18857.46875"
"59","PJ_玉门草棚001.Mesh","npc.json","data\source\maps_source\建筑配套\pj_玉门草棚001_hd.mesh","23979.152343","866.976562","36517.050781"
"60","WJ_书籍001_003.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_书籍001_003_hd.mesh","34154.664062","1025.151367","38871.214843"
"61","XWJ_火盆002_001.Mesh","npc.json","data\source\maps_source\小物件\灯\xwj_火盆002_001_hd.mesh","27893.886718","722.352539","18558.992187"
"62","wj_卷毯001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_卷毯001_001_hd.mesh","18587.390625","1313.222656","36155.359375"
"63","WJ_垫子001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_垫子001_hd.mesh","31442.085937","939.480468","43600.261718"
"64","WJ_erg酒坛002.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg酒坛002_hd.mesh","30946.652343","1119.578125","44451.195312"
"65","Data\source\maps_source\建筑室内\JZ_xb玉门关建筑002_003商铺001.pvs","npc.json","data\source\maps_source\建筑室内\jz_xb玉门关建筑002_003sn_hd.mesh","34599.902343","911.039062","38551.78125"
"66","WJ_sn茅草房001_008.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_008_hd.mesh","35907.261718","924.695312","38965.007812"
"67","WJ_货物包001_004.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货物包001_004_hd.mesh","33557.125","632.667968","22182.15625"
"68","PJ_玉门布棚001.Mesh","npc.json","data\source\maps_source\建筑配套\pj_玉门布棚001_hd.mesh","31146.015625","640.814941","25689.117187"
"69","WJ_晾衣架004_003.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_晾衣架004_003_hd.mesh","37757.304687","884.966796","16223.085937"
"70","JZ_xb楼兰哨台001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_002_hd.mesh","27144.59375","825.617187","46723.007812"
"71","WJ_sn茅草房001_006.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_006_hd.mesh","18314.945312","648.381347","13915.992187"
"72","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","11122.6875","158.43457","21355.578125"
"73","JZ_xb楼兰哨台001_001.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_001_hd.mesh","19685.078125","762.461914","5554.875"
"74","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","16291.984375","778.979492","32476.34375"
"75","WJ_坛子002_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_坛子002_001_hd.mesh","33523.203125","733.909179","24188.21875"
"76","WJ_erg柜子002.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg柜子002_hd.mesh","20628.53125","922.146972","36055.414062"
"77","wj_圆木桶003.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶003_hd.mesh","29226.140625","878.839843","31118.976562"
"78","JZ_xb玉门关建筑001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_002_hd.mesh","18479.023437","589.721679","16920.75"
"79","wj_木围墙007_003.Mesh","npc.json","data\source\maps_source\小物件\栏杆\wj_木围墙007_001_hd.mesh","45944.449218","1232.93164","36779.253906"
"80","XWJ_农家物件003_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件003_001_hd.mesh","17655.695312","1035.157226","13235.5625"
"81","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","25969.597656","800.427246","41912.039062"
"82","XWJ_农家物件003_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件003_001_hd.mesh","37966.574218","1057.321777","18382.125"
"83","WJ_木梯_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木梯_001_hd.mesh","18157.992187","644.510253","14453.226562"
"84","WJ_酒坛006_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_酒坛006_001_hd.mesh","33268.292968","1013.394531","38618.5"
"85","XWJ_蔬菜架001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_蔬菜架001_hd.mesh","34094.667968","634.119628","24020.023437"
"86","JZ_xb玉门关建筑001_004.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_004_hd.mesh","31131.140625","763.564453","16709.671875"
"87","XWJ_坛子003.Mesh","npc.json","data\source\maps_source\小物件\坛罐\xwj_坛子003_hd.mesh","34370.925781","683.719543","23708.714843"
"88","S_西北枯树001_002.Mesh","speedtree.json","Data\source\maps_source\树\S_西北枯树001_002.srt","12125.40625","585.611328","23074.828125"
"89","WJ_烹饪鱼架001_003.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_烹饪鱼架001_003_hd.mesh","33406.371093","632.673828","22207.9375"
"90","XWJ_破坛子001_001_HD","npc.json","data\source\maps_source\小物件\坛罐\xwj_破坛子001_001_hd.mesh","34408.726562","915.246582","34144.21875"
"91","wj_木围墙007_001.Mesh","npc.json","data\source\maps_source\小物件\栏杆\wj_木围墙007_003_hd.mesh","45396.757812","1137.644531","33652.441406"
"92","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","22531.328125","687.885742","36629.609375"
"93","WJ_小木台001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_小木台001_hd.mesh","34037.132812","901.461914","34107.199218"
"94","WJ_sn茅草房001_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_001_hd.mesh","37199.515625","695.989257","16629.15625"
"95","XWJ_被子001.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_被子001_hd.mesh","33497.710937","994.5083","39583.011718"
"96","WJ_沙包009_01.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_沙包009_01_hd.mesh","15967.335937","825.643554","12674.6875"
"97","Data\source\maps_source\建筑室内\JZ_xb玉门关建筑001_003杂货店001.pvs","npc.json","data\source\maps_source\建筑室内\jz_xb玉门关建筑001_003sw_hd.mesh","19655.507812","912.185546","36191.484375"
"98","wj_圆木桶003.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶003_hd.mesh","30801.097656","651.800781","26143.3125"
"99","XWJ_蓑衣001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_蓑衣001_hd.mesh","15292.046875","1027.060546","12622.28125"
"100","WJ_沙包009_01.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_沙包009_01_hd.mesh","32731.816406","950.09375","41391.75"
"101","XWJ_农家物件006_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件006_002_hd.mesh","37697.257812","1147.18164","18356.5"
"102","XWJ_坛子002_002.Mesh","npc.json","data\source\maps_source\小物件\坛罐\xwj_坛子002_002_hd.mesh","35894.480468","924.072753","38797.773437"
"103","XWJ_火盆002_001.Mesh","npc.json","data\source\maps_source\小物件\灯\xwj_火盆002_001_hd.mesh","28383.613281","859.476562","37305.914062"
"104","WJ_木桌005_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\wj_木桌005_002_hd.mesh","33493.527343","627.243164","23356.96875"
"105","wj_货包包001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_001_hd.mesh","17889.757812","644.510253","12610.367187"
"106","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","12844.148437","396.359375","16273.890625"
"107","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","31642.367187","354.175781","21273.679687"
"108","wj_卷毯001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_卷毯001_001_hd.mesh","20589.792968","1151.875","36064.722656"
"109","WJ_破木板002_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木板002_001_hd.mesh","24232.421875","621.978515","13701.085937"
"110","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","19817.152343","1013.826171","35693.613281"
"111","JZ_xb玉门关建筑001_001.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_001_hd.mesh","11569.164062","662.979003","13728.023437"
"112","XWJ_ca柜子003_003.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_ca柜子003_003_hd.mesh","18468.195312","644.021484","14545.3125"
"113","XWJ_竹筐008_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_竹筐008_001_hd.mesh","18426.320312","644.510253","11943.695312"
"114","JZ_xb玉门关建筑001_004.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_004_hd.mesh","31567.289062","595.416503","29754.4375"
"115","WJ_货伞_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货伞_002_hd.mesh","25876.867187","951.250976","37232.347656"
"116","XWJ_坛子002_002.Mesh","npc.json","data\source\maps_source\小物件\坛罐\xwj_坛子002_002_hd.mesh","31862.585937","939.457031","41770.695312"
"117","JZ_xb楼兰哨台001_006.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_006_hd.mesh","21817.375","1717.266601","51159.195312"
"118","jz_xb玉门关建筑002_001.mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑002_001_hd.mesh","41732.78125","864.106445","38463.765625"
"119","WJ_南北杂货001.Mesh","npc.json","data\source\maps_source\小物件\招牌\wj_南北杂货001_hd.mesh","33628.683593","1179.271484","38840.984375"
"120","WJ_sn茅草房001_007.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_007_hd.mesh","15945.859375","724.818359","13595.726562"
"121","S_xb多枝枯树003_004.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_004.srt","18475.140625","584.307617","18629.554687"
"122","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","34025.390625","568.027343","30914.71875"
"123","WJ_sn茅草房001_006.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_006_hd.mesh","31203.460937","939.464843","44342.222656"
"124","WJ_酒坛007_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_酒坛007_001_hd.mesh","31256.535156","1035.167968","44633.246093"
"125","XWJ_农家物件003_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件003_002_hd.mesh","34436.421875","1009.813476","23502.75"
"126","WJ_erg坐垫001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg坐垫001_hd.mesh","18304.109375","644.506347","12669.257812"
"127","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","25188.914062","19.595703","21127.734375"
"128","WJ_HQM悬挂布001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_hqm悬挂布001_hd.mesh","30904.347656","1209.028808","43331.789062"
"129","WJ_书001_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_书001_001_hd.mesh","33346.265625","1013.375","38491.738281"
"130","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","40645.417968","632.672851","39315.539062"
"131","wj_圆木桶003.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶003_hd.mesh","29768.5","941.627441","39969.421875"
"132","wj_通用坛罐001_004_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_通用坛罐001_004_hd.mesh","37758.550781","940.982421","37248.566406"
"133","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","33563.265625","1056.285156","39570.417968"
"134","WJ_木堆001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木堆001_hd.mesh","19776.871093","832.880371","31163.445312"
"135","Data\source\maps_source\建筑室内\JZ_xb玉门关建筑002_003旅馆001.pvs","npc.json","data\source\maps_source\建筑室内\jz_xb玉门关建筑002_003sw_hd.mesh","18673.695312","630.850097","13248.171875"
"136","JZ_xb玉门关建筑002_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑002_003_hd.mesh","29099.386718","583.568359","17194.195312"
"137","XWJ_ca柜子003_003.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_ca柜子003_003_hd.mesh","18758.390625","644.021484","12210.390625"
"138","XWJ_xb楼兰墓地001_005.Mesh","npc.json","data\source\maps_source\小物件\坟地物件\xwj_xb楼兰墓地001_005_hd.mesh","14409.53125","326.630859","25359.234375"
"139","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","33266.847656","646.612792","31786.921875"
"140","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","43086.25","20.641601","38384.457031"
"141","wj_通用坛罐001_004_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_通用坛罐001_004_hd.mesh","33884.835937","910.983398","37412.46875"
"142","WJ_erg书001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg书001_hd.mesh","31403.023437","1035.167968","44333.710937"
"143","WJ_木车002.Mesh","npc.json","data\source\maps_source\小物件\车\wj_木车002_hd.mesh","26737.882812","867.30371","37255.925781"
"144","WJ_erg箱子001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg箱子001_hd.mesh","17697.671875","644.51416","12819.4375"
"145","WJ_坛子001_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_坛子001_001_hd.mesh","18783.570312","644.510253","12490.5625"
"146","JZ_xb楼兰三间房001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_003_hd.mesh","37878.945312","1083.734375","40815.546875"
"147","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","26170.570312","446.026367","17296.53125"
"148","XWJ_人俑灯001.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_人俑灯001_hd.mesh","34409.546875","924.699218","39191.765625"
"149","WJ_物什箱013.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱013_hd.mesh","33482.015625","1056.28125","39580.375"
"150","JZ_xb楼兰三间房001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰三间房001_002_hd.mesh","21518.335937","611.80957","36543.699218"
"151","WJ_桌子002_002.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_桌子002_002_hd.mesh","19678.625","920.660156","36772.34375"
"152","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","19941.5625","1022.746093","36772.40625"
"153","WJ_小瓶子001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_小瓶子001_hd.mesh","34141.414062","1013.99121","38516.066406"
"154","XWJ_cj木梯001.Mesh","npc.json","data\source\maps_source\小物件\工地物件\xwj_cj木梯001_hd.mesh","26166.433593","1303.5","37806.75"
"155","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","19989.183593","515.879882","9630.921875"
"156","WJ_玉米架001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_玉米架001_hd.mesh","15015.46875","726.436523","13700.9375"
"157","wj_小药瓶_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_小药瓶_002_hd.mesh","18816.546875","877.640625","12715.75"
"158","XWJ_农家物件010.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件010_hd.mesh","31569.082031","1252.849609","41736.601562"
"159","XWJ_火盆002_001.Mesh","npc.json","data\source\maps_source\小物件\灯\xwj_火盆002_001_hd.mesh","18043.929687","629.520507","17832.820312"
"160","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","43086.25","30.867675","31376.625"
"161","WJ_药煲_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_药煲_001_hd.mesh","18052.984375","644.490722","13069.296875"
"162","WJ_中级挂饰003_003.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_中级挂饰003_003_hd.mesh","33854.878906","1030.981445","39535.84375"
"163","ST_xb龙门荒漠石001_012.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_012_hd.mesh","50457.957031","1698.841308","10128.671875"
"164","WJ_erg字画002.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg字画002_hd.mesh","31712.683593","1138.583984","44946.105468"
"165","WJ_簸箕_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_簸箕_001_hd.mesh","33746.78125","739.392578","24163.632812"
"166","XWJ_ca柜子001_003.Mesh","npc.json","data\source\maps_source\小物件\室内\xwj_ca柜子001_003_hd.mesh","17645.421875","645.101562","14306.640625"
"167","XWJ_农家物件004_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_002_hd.mesh","33676.316406","1195.507812","39263.1875"
"168","wj_木围墙007_003.Mesh","npc.json","data\source\maps_source\小物件\栏杆\wj_木围墙007_003_hd.mesh","45702.332031","1207.553222","37596.023437"
"169","WJ_sn茅草房001_006.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_006_hd.mesh","18498.890625","648.35791","13927.671875"
"170","Data\source\maps_source\建筑室内\JZ_xb玉门关建筑001_003民居001.pvs","npc.json","data\source\maps_source\建筑室内\jz_xb玉门关建筑001_003sw_hd.mesh","37718.847656","686.250976","17312.054687"
"171","WJ_坛子002_004.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_坛子002_004_hd.mesh","30997.613281","939.46875","42150.257812"
"172","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","29633.257812","1027.368164","31962.75"
"173","WJ_erg柜子003.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg柜子003_hd.mesh","19625.386718","922.61914","35685.984375"
"174","XWJ_农家物件004_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_002_hd.mesh","38355.691406","976.312011","17502.078125"
